Year,Rk,Name,YoB,Votes,X.vote,HOFm,HOFs,Yrs,WAR,WAR7,JAWS,Jpos,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS.Plus,W,L,ERA,ERA.Plus,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,PosSummary,Runoff,Special,NumBallots,VeteransCommittee,NegroLeagues,position,method
1999,16,Dave Concepcion,6th,59,11.90%,106,29,19,36.5,28.4,32.4,52.1,2488,8723,993,2326,101,950,321,736,0.267,0.322,0.357,0.679,88,0,0,0,NA,1.5,1,0,0,1.1,2,0,0,1,*6453/81,0,0,497,0,0,SS,0
1999,17,Luis Tiant,12th,53,10.70%,97,41,19,62.3,42.1,52.2,57.9,573,513,36,84,5,44,1,13,0.164,0.185,0.224,0.409,17,229,172,3.3,114,1.199,573,484,15,3486.1,3075,346,1104,2416,*1,0,0,497,0,0,P,0
1999,18,Keith Hernandez,4th,34,6.80%,86,32,17,57.1,38.2,47.6,51.5,2088,7370,1124,2182,162,1071,98,1070,0.296,0.384,0.436,0.821,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/79,0,0,497,0,0,1B,0
1999,19,Ron Guidry,6th,31,6.20%,106,38,14,45.4,36.2,40.8,57.9,379,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,170,91,3.29,119,1.184,368,323,4,2392,2198,226,633,1778,*1/8,0,0,497,0,0,P,0
1999,20,Bob Boone,4th,27,5.40%,102,25,19,24.4,19.1,21.8,40.7,2264,7245,679,1838,105,826,38,663,0.254,0.315,0.346,0.661,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/35D7,0,0,497,0,0,C,0
1999,21,Mickey Lolich,15th,26,5.20%,98,37,16,44,35.7,39.9,57.9,592,821,63,90,0,31,1,105,0.11,0.215,0.121,0.335,-2,217,191,3.44,104,1.227,586,496,11,3638.1,3366,347,1099,2832,*1,0,0,497,0,0,P,0
1999,22,Dwight Evans,3rd,18,3.60%,70,44,20,62.8,35.7,49.2,55.4,2606,8996,1470,2446,385,1384,78,1391,0.272,0.37,0.47,0.84,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9D378,0,0,497,0,0,RF,0
1999,23,George Bell,1st,6,1.20%,54,19,12,17,19.4,18.2,50.7,1587,6123,814,1702,265,1002,67,331,0.278,0.316,0.469,0.785,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7*D9/54,0,0,497,0,0,LF,0
1999,24,John Candelaria,1st,1,0.20%,40,33,19,39.4,29.4,34.4,57.9,603,596,39,104,1,48,0,44,0.174,0.233,0.223,0.456,26,177,122,3.33,114,1.184,600,356,29,2525.2,2399,245,592,1673,*1,0,0,497,0,0,P,0
1999,25,Mike Witt,1st,0,0.00%,20,9,12,19.2,19.6,19.4,57.9,341,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,117,116,3.83,105,1.318,341,299,6,2108.1,2066,183,713,1373,*1,0,0,497,0,0,P,0
1999,26,Mike Boddicker,1st,0,0.00%,27,13,14,29.1,25.1,27.1,57.9,346,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,134,116,3.8,108,1.32,342,309,3,2123.2,2082,188,721,1330,*1/D,0,0,497,0,0,P,0
1999,27,Charlie Leibrandt,1st,0,0.00%,18,16,14,30.9,28.4,29.7,57.9,394,267,7,32,0,14,0,13,0.12,0.16,0.146,0.306,-15,140,119,3.71,108,1.32,394,346,2,2308,2390,172,656,1121,*1,0,0,497,0,0,P,0
1999,28,Frank Tanana,1st,0,0.00%,55,35,21,52.7,36,44.3,57.9,639,59,3,9,0,5,0,2,0.153,0.18,0.203,0.384,4,240,236,3.66,106,1.27,638,616,1,4188.1,4063,448,1255,2773,*1/D,0,0,497,0,0,P,0
1998,1,Don Sutton,5th,386,81.60%,149,58,23,61.3,32,46.7,57.9,785,1354,64,195,0,64,1,60,0.144,0.183,0.157,0.34,-2,324,256,3.26,108,1.142,774,756,5,5282.1,4692,472,1343,3574,*1,0,0,473,0,0,P,1
1998,2,Tony Perez,7th,321,67.90%,81,41,23,50.1,35,42.6,51.5,2777,9778,1272,2732,379,1652,49,925,0.279,0.341,0.463,0.804,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*5D/4,0,0,473,0,0,1B,0
1998,3,Ron Santo,15th,204,43.10%,88,41,15,66.6,52.1,59.4,53.4,2243,8143,1138,2254,342,1331,35,1108,0.277,0.362,0.464,0.826,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*5D4/673,0,0,473,1,0,3B,4
1998,4,Jim Rice,4th,203,42.90%,146,43,16,44.3,34.6,39.5,50.7,2089,8225,1249,2452,382,1451,58,670,0.298,0.352,0.502,0.854,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7*D9/8,0,0,473,0,0,LF,0
1998,5,Gary Carter,1st,200,42.30%,135,41,19,66.4,46.5,56.4,40.7,2296,7971,1025,2092,324,1225,39,848,0.262,0.335,0.439,0.773,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*293/75,0,0,473,0,0,C,0
1998,6,Steve Garvey,6th,195,41.20%,130,32,19,34.4,27.2,30.8,51.5,2332,8835,1143,2599,272,1308,83,479,0.294,0.329,0.446,0.775,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*35/749,0,0,473,0,0,1B,0
1998,7,Bruce Sutter,5th,147,31.10%,91,17,12,23.1,23.7,23.4,32.3,661,102,6,9,0,6,1,7,0.088,0.153,0.088,0.241,-33,68,71,2.83,136,1.14,661,0,300,1042,879,77,309,861,*1,0,0,473,0,0,P,0
1998,8,Tommy John,4th,129,27.30%,112,44,26,56.3,32.3,44.3,57.9,761,900,43,141,5,54,0,33,0.157,0.187,0.188,0.375,7,288,231,3.34,111,1.283,760,700,4,4710.1,4783,302,1259,2245,*1,0,0,473,0,0,P,0
1998,9,Jim Kaat,10th,129,27.30%,130,44,25,46.3,36.3,41.3,57.9,1004,1251,117,232,16,106,5,63,0.185,0.227,0.267,0.494,37,283,237,3.45,108,1.259,898,625,18,4530.1,4620,395,1083,2461,*1/D,0,0,473,0,0,P,0
1998,10,Dave Parker,2nd,116,24.50%,124,42,19,36.3,35.9,36.1,55.4,2466,9358,1272,2712,339,1493,154,683,0.29,0.339,0.471,0.81,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*D78/34,0,0,473,0,0,RF,0
1998,11,Bert Blyleven,1st,83,17.50%,120,50,22,89.3,46.8,68,57.9,699,451,19,59,0,25,0,5,0.131,0.144,0.146,0.29,-19,287,250,3.31,118,1.198,692,685,0,4970,4632,430,1322,3701,*1,0,0,473,0,0,P,0
1998,12,Dave Concepcion,5th,80,16.90%,106,29,19,36.5,28.4,32.4,52.1,2488,8723,993,2326,101,950,321,736,0.267,0.322,0.357,0.679,88,0,0,0,NA,1.5,1,0,0,1.1,2,0,0,1,*6453/81,0,0,473,0,0,SS,0
1998,13,Minnie Minoso,14th,76,16.10%,87,35,17,47.5,38,42.7,50.7,1835,6579,1136,1963,186,1023,205,814,0.298,0.389,0.459,0.848,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7598/3D6,0,0,473,0,0,LF,0
1998,14,Luis Tiant,11th,62,13.10%,97,41,19,62.3,42.1,52.2,57.9,573,513,36,84,5,44,1,13,0.164,0.185,0.224,0.409,17,229,172,3.3,114,1.199,573,484,15,3486.1,3075,346,1104,2416,*1,0,0,473,0,0,P,0
1998,15,Keith Hernandez,3rd,51,10.80%,86,32,17,57.1,38.2,47.6,51.5,2088,7370,1124,2182,162,1071,98,1070,0.296,0.384,0.436,0.821,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/79,0,0,473,0,0,1B,0
1998,16,Dwight Evans,2nd,49,10.40%,70,44,20,62.8,35.7,49.2,55.4,2606,8996,1470,2446,385,1384,78,1391,0.272,0.37,0.47,0.84,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9D378,0,0,473,0,0,RF,0
1998,17,Mickey Lolich,14th,39,8.20%,98,37,16,44,35.7,39.9,57.9,592,821,63,90,0,31,1,105,0.11,0.215,0.121,0.335,-2,217,191,3.44,104,1.227,586,496,11,3638.1,3366,347,1099,2832,*1,0,0,473,0,0,P,0
1998,18,Ron Guidry,5th,37,7.80%,106,38,14,45.4,36.2,40.8,57.9,379,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,170,91,3.29,119,1.184,368,323,4,2392,2198,226,633,1778,*1/8,0,0,473,0,0,P,0
1998,19,Bob Boone,3rd,26,5.50%,102,25,19,24.4,19.1,21.8,40.7,2264,7245,679,1838,105,826,38,663,0.254,0.315,0.346,0.661,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/35D7,0,0,473,0,0,C,0
1998,20,Jack Clark,1st,7,1.50%,28,35,18,50.1,29.8,39.9,55.4,1994,6847,1118,1826,340,1180,77,1262,0.267,0.379,0.476,0.854,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*3*D/875,0,0,473,0,0,RF,0
1998,21,Pedro Guerrero,1st,6,1.30%,54,29,15,31.7,30.1,30.9,53.4,1536,5392,730,1618,215,898,97,609,0.3,0.37,0.48,0.85,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*5978/4,0,0,473,0,0,1B,0
1998,22,Willie Randolph,1st,5,1.10%,92,34,18,63,34.8,48.9,54.4,2202,8018,1239,2210,54,687,271,1243,0.276,0.373,0.351,0.724,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4/D5,0,0,473,0,0,2B,0
1998,23,Carney Lansford,1st,3,0.60%,33,25,15,37.4,26.9,32.1,53.4,1862,7158,1007,2074,151,874,224,553,0.29,0.343,0.411,0.753,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*53D/64,0,0,473,0,0,3B,0
1998,24,Brian Downing,1st,2,0.40%,20,32,20,47.8,27.6,37.7,50.7,2344,7853,1188,2099,275,1073,50,1197,0.267,0.37,0.425,0.796,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*D*7*29/5,0,0,473,0,0,DH,0
1998,25,Mike Flanagan,1st,2,0.40%,49,17,18,22.8,17,19.9,57.9,529,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,167,143,3.9,100,1.334,526,404,4,2770,2806,251,890,1491,*1/D,0,0,473,0,0,P,0
1998,26,Rick Dempsey,1st,1,0.20%,56,22,24,23.1,16.2,19.6,40.7,1766,4692,525,1093,96,471,20,592,0.233,0.319,0.347,0.666,87,0,0,4.5,106,2,2,0,0,2,3,0,1,0,*2/D97315,0,0,473,0,0,C,0
1997,1,Phil Niekro,5th,380,80.30%,157,52,24,90.7,52.3,71.5,57.9,866,1537,80,260,7,109,0,17,0.169,0.183,0.211,0.395,8,318,274,3.35,115,1.268,864,716,29,5404,5044,482,1809,3342,*1,0,0,473,0,0,P,1
1997,2,Don Sutton,4th,346,73.20%,149,58,23,61.3,32,46.7,57.9,785,1354,64,195,0,64,1,60,0.144,0.183,0.157,0.34,-2,324,256,3.26,108,1.142,774,756,5,5282.1,4692,472,1343,3574,*1,0,0,473,0,0,P,0
1997,3,Tony Perez,6th,312,66.00%,81,41,23,50.1,35,42.6,51.5,2777,9778,1272,2732,379,1652,49,925,0.279,0.341,0.463,0.804,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*5D/4,0,0,473,0,0,1B,0
1997,4,Ron Santo,14th,186,39.30%,88,41,15,66.6,52.1,59.4,53.4,2243,8143,1138,2254,342,1331,35,1108,0.277,0.362,0.464,0.826,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*5D4/673,0,0,473,1,0,3B,4
1997,5,Jim Rice,3rd,178,37.60%,146,43,16,44.3,34.6,39.5,50.7,2089,8225,1249,2452,382,1451,58,670,0.298,0.352,0.502,0.854,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7*D9/8,0,0,473,0,0,LF,0
1997,6,Steve Garvey,5th,167,35.30%,130,32,19,34.4,27.2,30.8,51.5,2332,8835,1143,2599,272,1308,83,479,0.294,0.329,0.446,0.775,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*35/749,0,0,473,0,0,1B,0
1997,7,Bruce Sutter,4th,130,27.50%,91,17,12,23.1,23.7,23.4,32.3,661,102,6,9,0,6,1,7,0.088,0.153,0.088,0.241,-33,68,71,2.83,136,1.14,661,0,300,1042,879,77,309,861,*1,0,0,473,0,0,P,0
1997,8,Jim Kaat,9th,107,22.60%,130,44,25,46.3,36.3,41.3,57.9,1004,1251,117,232,16,106,5,63,0.185,0.227,0.267,0.494,37,283,237,3.45,108,1.259,898,625,18,4530.1,4620,395,1083,2461,*1/D,0,0,473,0,0,P,0
1997,9,Joe Torre,15th,105,22.20%,96,40,18,54.2,35.2,44.7,40.7,2209,7874,996,2342,252,1185,23,779,0.297,0.365,0.452,0.817,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2*3*5/7,0,0,473,0,0,C,0
1997,10,Tommy John,3rd,97,20.50%,112,44,26,56.3,32.3,44.3,57.9,761,900,43,141,5,54,0,33,0.157,0.187,0.188,0.375,7,288,231,3.34,111,1.283,760,700,4,4710.1,4783,302,1259,2245,*1,0,0,473,0,0,P,0
1997,11,Minnie Minoso,13th,84,17.80%,87,35,17,47.5,38,42.7,50.7,1835,6579,1136,1963,186,1023,205,814,0.298,0.389,0.459,0.848,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7598/3D6,0,0,473,0,0,LF,0
1997,12,Dave Parker,1st,83,17.50%,124,42,19,36.3,35.9,36.1,55.4,2466,9358,1272,2712,339,1493,154,683,0.29,0.339,0.471,0.81,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*D78/34,0,0,473,0,0,RF,0
1997,13,Dick Allen,14th,79,16.70%,99,39,15,55.6,43.8,49.7,53.4,1749,6332,1099,1848,351,1119,133,894,0.292,0.378,0.534,0.912,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*57/4D68,0,0,473,0,0,1B,0
1997,14,Dave Concepcion,4th,60,12.70%,106,29,19,36.5,28.4,32.4,52.1,2488,8723,993,2326,101,950,321,736,0.267,0.322,0.357,0.679,88,0,0,0,NA,1.5,1,0,0,1.1,2,0,0,1,*6453/81,0,0,473,0,0,SS,0
1997,15,Luis Tiant,10th,53,11.20%,97,41,19,62.3,42.1,52.2,57.9,573,513,36,84,5,44,1,13,0.164,0.185,0.224,0.409,17,229,172,3.3,114,1.199,573,484,15,3486.1,3075,346,1104,2416,*1,0,0,473,0,0,P,0
1997,16,Keith Hernandez,2nd,45,9.50%,86,32,17,57.1,38.2,47.6,51.5,2088,7370,1124,2182,162,1071,98,1070,0.296,0.384,0.436,0.821,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/79,0,0,473,0,0,1B,0
1997,17,Mickey Lolich,13th,34,7.20%,98,37,16,44,35.7,39.9,57.9,592,821,63,90,0,31,1,105,0.11,0.215,0.121,0.335,-2,217,191,3.44,104,1.227,586,496,11,3638.1,3366,347,1099,2832,*1,0,0,473,0,0,P,0
1997,18,Ron Guidry,4th,31,6.60%,106,38,14,45.4,36.2,40.8,57.9,379,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,170,91,3.29,119,1.184,368,323,4,2392,2198,226,633,1778,*1/8,0,0,473,0,0,P,0
1997,19,Bob Boone,2nd,28,5.90%,102,25,19,24.4,19.1,21.8,40.7,2264,7245,679,1838,105,826,38,663,0.254,0.315,0.346,0.661,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/35D7,0,0,473,0,0,C,0
1997,20,Dwight Evans,1st,28,5.90%,70,44,20,62.8,35.7,49.2,55.4,2606,8996,1470,2446,385,1384,78,1391,0.272,0.37,0.47,0.84,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9D378,0,0,473,0,0,RF,0
1997,21,Graig Nettles,4th,22,4.70%,63,31,22,62.8,40.1,51.5,53.4,2700,8986,1193,2225,390,1314,32,1088,0.248,0.329,0.421,0.75,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*57/39D68,0,0,473,0,0,3B,0
1997,22,Ken Griffey,1st,22,4.70%,40,31,19,31.6,22.4,27,55.4,2097,7229,1129,2143,152,859,200,719,0.296,0.359,0.431,0.79,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*783/D,0,0,473,0,0,RF,0
1997,23,Fred Lynn,2nd,22,4.70%,85,33,17,46.7,36.5,41.6,54.8,1969,6925,1063,1960,306,1111,72,857,0.283,0.36,0.484,0.845,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*897D,0,0,473,0,0,CF,0
1997,24,Bobby Bonds,11th,20,4.20%,66,36,14,55.7,40,47.8,55.4,1849,7043,1258,1886,332,1024,461,914,0.268,0.353,0.471,0.824,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*98D7,0,0,473,0,0,RF,0
1997,25,Rusty Staub,7th,18,3.80%,59,38,23,41.6,31.6,36.6,55.4,2951,9720,1189,2716,292,1466,47,1255,0.279,0.362,0.431,0.793,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*D*37/8,0,0,473,0,0,RF,0
1997,26,Mike Scott,1st,2,0.40%,57,19,13,20.5,24.6,22.6,57.9,348,653,33,81,2,45,2,27,0.124,0.158,0.155,0.313,-11,124,108,3.54,100,1.201,347,319,3,2068.2,1858,173,627,1469,*1,0,0,473,0,0,P,0
1997,27,Rick Reuschel,1st,2,0.40%,48,31,19,66.2,42.1,54.1,57.9,579,1115,82,187,4,79,3,46,0.168,0.202,0.217,0.419,15,214,191,3.37,114,1.275,557,529,5,3548.1,3588,221,935,2015,*1,0,0,473,0,0,P,0
1997,28,Garry Templeton,1st,2,0.40%,58,22,16,24.9,22.4,23.7,52.1,2079,7721,893,2096,70,728,242,375,0.271,0.304,0.369,0.673,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/359,0,0,473,0,0,SS,0
1997,29,Terry Kennedy,1st,1,0.20%,40,23,14,19.5,17.9,18.7,40.7,1491,4979,474,1313,113,628,6,365,0.264,0.314,0.386,0.699,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/73,0,0,473,0,0,C,0
1997,30,Terry Puhl,1st,1,0.20%,8,15,15,26.2,22.3,24.3,55.4,1531,4855,676,1361,62,435,217,505,0.28,0.349,0.388,0.737,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*87/3D,0,0,473,0,0,RF,0
1996,1,Phil Niekro,4th,321,68.30%,157,52,24,90.7,52.3,71.5,57.9,866,1537,80,260,7,109,0,17,0.169,0.183,0.211,0.395,8,318,274,3.35,115,1.268,864,716,29,5404,5044,482,1809,3342,*1,0,0,470,0,0,P,0
1996,2,Tony Perez,5th,309,65.70%,81,41,23,50.1,35,42.6,51.5,2777,9778,1272,2732,379,1652,49,925,0.279,0.341,0.463,0.804,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*5D/4,0,0,470,0,0,1B,0
1996,3,Don Sutton,3rd,300,63.80%,149,58,23,61.3,32,46.7,57.9,785,1354,64,195,0,64,1,60,0.144,0.183,0.157,0.34,-2,324,256,3.26,108,1.142,774,756,5,5282.1,4692,472,1343,3574,*1,0,0,470,0,0,P,0
1996,4,Steve Garvey,4th,175,37.20%,130,32,19,34.4,27.2,30.8,51.5,2332,8835,1143,2599,272,1308,83,479,0.294,0.329,0.446,0.775,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*35/749,0,0,470,0,0,1B,0
1996,5,Ron Santo,13th,174,37.00%,88,41,15,66.6,52.1,59.4,53.4,2243,8143,1138,2254,342,1331,35,1108,0.277,0.362,0.464,0.826,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*5D4/673,0,0,470,1,0,3B,4
1996,6,Tony Oliva,15th,170,36.20%,114,29,15,39.7,36.5,38.1,55.4,1676,6301,870,1917,220,947,86,448,0.304,0.353,0.476,0.83,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*D8/7,0,0,470,0,0,RF,0
1996,7,Jim Rice,2nd,166,35.30%,146,43,16,44.3,34.6,39.5,50.7,2089,8225,1249,2452,382,1451,58,670,0.298,0.352,0.502,0.854,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7*D9/8,0,0,470,0,0,LF,0
1996,8,Bruce Sutter,3rd,137,29.10%,91,17,12,23.1,23.7,23.4,32.3,661,102,6,9,0,6,1,7,0.088,0.153,0.088,0.241,-33,68,71,2.83,136,1.14,661,0,300,1042,879,77,309,861,*1,0,0,470,0,0,P,0
1996,9,Tommy John,2nd,102,21.70%,112,44,26,56.3,32.3,44.3,57.9,761,900,43,141,5,54,0,33,0.157,0.187,0.188,0.375,7,288,231,3.34,111,1.283,760,700,4,4710.1,4783,302,1259,2245,*1,0,0,470,0,0,P,0
1996,10,Jim Kaat,8th,91,19.40%,130,44,25,46.3,36.3,41.3,57.9,1004,1251,117,232,16,106,5,63,0.185,0.227,0.267,0.494,37,283,237,3.45,108,1.259,898,625,18,4530.1,4620,395,1083,2461,*1/D,0,0,470,0,0,P,0
1996,11,Dick Allen,13th,89,18.90%,99,39,15,55.6,43.8,49.7,53.4,1749,6332,1099,1848,351,1119,133,894,0.292,0.378,0.534,0.912,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*57/4D68,0,0,470,0,0,1B,0
1996,12,Curt Flood,15th,71,15.10%,59,16,15,39.8,31.5,35.6,54.8,1759,6357,851,1861,85,636,88,444,0.293,0.342,0.389,0.732,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*8/5749,0,0,470,0,0,CF,0
1996,13,Luis Tiant,9th,64,13.60%,97,41,19,62.3,42.1,52.2,57.9,573,513,36,84,5,44,1,13,0.164,0.185,0.224,0.409,17,229,172,3.3,114,1.199,573,484,15,3486.1,3075,346,1104,2416,*1,0,0,470,0,0,P,0
1996,14,Dave Concepcion,3rd,63,13.40%,106,29,19,36.5,28.4,32.4,52.1,2488,8723,993,2326,101,950,321,736,0.267,0.322,0.357,0.679,88,0,0,0,NA,1.5,1,0,0,1.1,2,0,0,1,*6453/81,0,0,470,0,0,SS,0
1996,15,Minnie Minoso,12th,62,13.20%,87,35,17,47.5,38,42.7,50.7,1835,6579,1136,1963,186,1023,205,814,0.298,0.389,0.459,0.848,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7598/3D6,0,0,470,0,0,LF,0
1996,16,Vada Pinson,15th,51,10.90%,95,36,18,50.2,38.1,44.1,54.8,2469,9645,1366,2757,256,1170,305,574,0.286,0.327,0.442,0.769,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*8*97/3D,0,0,470,0,0,CF,0
1996,17,Joe Torre,14th,50,10.60%,96,40,18,54.2,35.2,44.7,40.7,2209,7874,996,2342,252,1185,23,779,0.297,0.365,0.452,0.817,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2*3*5/7,0,0,470,0,0,C,0
1996,18,Ron Guidry,3rd,37,7.90%,106,38,14,45.4,36.2,40.8,57.9,379,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,170,91,3.29,119,1.184,368,323,4,2392,2198,226,633,1778,*1/8,0,0,470,0,0,P,0
1996,19,Graig Nettles,3rd,37,7.90%,63,31,22,62.8,40.1,51.5,53.4,2700,8986,1193,2225,390,1314,32,1088,0.248,0.329,0.421,0.75,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*57/39D68,0,0,470,0,0,3B,0
1996,20,Bob Boone,1st,36,7.70%,102,25,19,24.4,19.1,21.8,40.7,2264,7245,679,1838,105,826,38,663,0.254,0.315,0.346,0.661,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/35D7,0,0,470,0,0,C,0
1996,21,Mickey Lolich,12th,33,7.00%,98,37,16,44,35.7,39.9,57.9,592,821,63,90,0,31,1,105,0.11,0.215,0.121,0.335,-2,217,191,3.44,104,1.227,586,496,11,3638.1,3366,347,1099,2832,*1,0,0,470,0,0,P,0
1996,22,Fred Lynn,1st,26,5.50%,85,33,17,46.7,36.5,41.6,54.8,1969,6925,1063,1960,306,1111,72,857,0.283,0.36,0.484,0.845,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*897D,0,0,470,0,0,CF,0
1996,23,Bobby Bonds,10th,24,5.10%,66,36,14,55.7,40,47.8,55.4,1849,7043,1258,1886,332,1024,461,914,0.268,0.353,0.471,0.824,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*98D7,0,0,470,0,0,RF,0
1996,24,Rusty Staub,6th,24,5.10%,59,38,23,41.6,31.6,36.6,55.4,2951,9720,1189,2716,292,1466,47,1255,0.279,0.362,0.431,0.793,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*D*37/8,0,0,470,0,0,RF,0
1996,25,Keith Hernandez,1st,24,5.10%,86,32,17,57.1,38.2,47.6,51.5,2088,7370,1124,2182,162,1071,98,1070,0.296,0.384,0.436,0.821,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/79,0,0,470,0,0,1B,0
1996,26,Frank White,1st,18,3.80%,81,19,18,31.1,21.9,26.5,54.4,2324,7859,912,2006,160,886,178,412,0.255,0.293,0.383,0.675,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*46/5D9,0,0,470,0,0,2B,0
1996,27,Dan Quisenberry,1st,18,3.80%,77,19,12,23.9,21.8,22.9,32.3,674,6,0,1,0,1,0,1,0.167,0.286,0.167,0.452,32,56,46,2.76,146,1.175,674,0,244,1043.1,1064,59,162,379,*1,0,0,470,0,0,P,0
1996,28,Bill Buckner,1st,10,2.10%,70,26,22,11.8,15.1,13.5,51.5,2517,9397,1077,2715,174,1208,183,450,0.289,0.321,0.408,0.729,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*79D,0,0,470,0,0,1B,0
1996,29,John Tudor,1st,2,0.40%,37,26,12,32.5,27.9,30.2,57.9,289,384,22,59,0,18,1,17,0.154,0.189,0.182,0.371,4,117,72,3.12,124,1.198,281,263,1,1797,1677,156,475,988,1,0,0,470,0,0,P,0
1996,30,Jerry Reuss,1st,2,0.40%,49,29,22,31,27.6,29.3,57.9,631,1024,71,171,1,58,1,69,0.167,0.22,0.195,0.415,17,220,191,3.64,100,1.325,628,547,11,3669.2,3734,245,1127,1907,*1,0,0,470,0,0,P,0
